violation_optimal
0.01818181818182829
0.08979935644313741
0.04425822051021555
0.6666666666666634
0.05956213346495076
0.05917159763312796
0.7240984810231428
1.6585403183487841
1.1566106802399165
4.090687571807209
3.3884440276997427
0.005630821605400627
0.46915691195904685
0.19342359767891892
0.9075630252100844
0.04608294930875978
0.49019607843136903
0.12853600065326276
0.0
1.1140939597315462
0.0
7.733333333333333
1.0565293315417765
1.2663255688703412
4.05257418054595
7.800000000000006
0.08633589289230947
0.053718038939695845
3.494608532583225
0.2203389830509419
5.317119904790154
0.2010582010581956
15.88235294117646
0.052631578947361035
0.05545087483174527
0.1112290384207224
1.096774193548387
0.1543624161073751
0.0007103836782320627
0.8571428571428559
6.0
20.0
0.373853211009175
4.1818181818181905
0.3975569128261984
0.157683309053958
3.412920761028646
0.41167405283220404
0.1946496306648111
26.0
4.185993111366248
11.0
7.0
0.07114308553158111
5.18254333008111
15.57894736842105
4.693877551020407
9.294811041345802
1.760742636106663
6.0
4.75737704918033
14.0
2.613003842945062
2.962684195905984
0.7244236606776688
1.6857957559992123
0.22083981337480907
8.0
0.008404500474441079
0.037971048845850675
3.000000000000001
0.0015842839036963596
0.9077551020408414
3.9999999999999982
8.30715753534377
7.310507197748681
1.502048837598263
2.828852408004728
5.339728048909038
1.2147093712930008
0.13324708926259987
0.26470588235294024
0.12146532837416757
0.4157303370786458
0.369387755102089
0.39802631578947434
0.39545858057281613
1.2925392670157088
3.289388671523435
13.0
0.042553191489371756
4.470674486803517
0.04590152949253401
1.0892294243412408
1.8443113772455106
0.28032520325200494
5.499999999999998
3.4569983136593576
4.0
0.382775119617218
