optimal_gap,success,objective_value
100,0,0
87.46,1,0.011257788197084
100,0,2.22044604925031E-16
37.5,1,0.416666666667677
100,0,2.22044604925031E-16
0,1,0.0591715976325991
82.04,1,0.130016807050815
62.71,1,0.618462480321805
41.75,1,0.67367221379668
0,1,4.09068757180761
0,1,3.38844402770137
100,0,-4.44089209850063E-16
82.3,1,0.0830382476048622
50,1,0.0967117988381772
42.59,1,0.521008403361263
100,0,1.8286483438601E-12
30,1,0.343137254902109
81.32,1,0.0240090023989513
0,0,-4.44089209850063E-16
57.83,1,0.469798657718042
0,0,0
0,1,7.73333333333335
0,1,1.05652933154244
65.52,1,0.436650060589338
0.68,1,4.02514417330301
15.38,1,6.59999999999992
0,1,0.0863358928919918
100,0,-4.44089209850063E-16
0,1,3.49460853258287
92.31,1,0.016949152543029
0,1,5.31711990478987
100,0,2.22044604925031E-16
57.04,1,6.82352941176462
100,0,1.17905685215192E-13
100,0,2.22044604925031E-16
20.61,1,0.0883039694319182
82.35,1,0.193548387096607
100,0,4.62685445512534E-14
100,0,1.66533453693773E-16
16.67,1,0.714285714285435
66.67,1,2
85,1,3
54.29,1,0.170871559633433
47.83,1,2.18181818181794
100,0,0
100,0,2.22044604925031E-16
0,1,3.41292076102933
45.46,1,0.224527087827126
100,0,8.835154829967E-13
88.46,1,3
3.4,1,4.04362801377717
36.36,1,7
57.14,1,3
100,0,1.15335518913184E-12
7,1,4.81982461362707
77.7,1,3.47368421052633
14.78,1,3.99999999999996
6.14,1,8.72390712000943
0,1,1.76074263610632
16.67,1,5
0,1,4.75737704918029
14.29,1,12
23.83,1,1.99029719061326
10.77,1,2.64364426434122
61.36,1,0.27992452211083
30.59,1,1.17013314138367
100,0,0
0,1,8
6.45,1,0.00786227463827462
100,0,-1.77635683940025E-15
0,1,2.99999999999996
0,1,0.00158428390399712
9.35,1,0.822857142859546
21.13,1,3.15483870967756
2.13,1,8.13033130889756
0,1,7.31050719774915
0,1,1.50204883759837
0,1,2.82885240800444
0,1,5.33972804890907
64.42,1,0.432222581689581
100,0,1.28472232852062E-12
84.72,1,0.0404411764701923
45.13,1,0.0666428898945569
100,0,0
100,0,2.1570245589686E-13
46.01,1,0.214912280701537
100,0,3.88744592072499E-13
22.46,1,1.00229057591657
17.1,1,2.72701952499442
100,0,0
0,1,0.0425531914882163
0,1,4.4706744868039
100,0,-5.77315972805081E-15
3.48,1,1.05135087889118
72.51,1,0.506986027942721
84.26,1,0.0441347270612618
0,1,5.49999999999991
0,1,3.45699831365907
16.67,1,3.33333333333323
40,1,0.229665071770509
45.8962,0.75,
