optimal_gap,success,objective_value
64.12,1,0.0136485128441201
34.31,1,0.0708371270485996
0,1,0.459402737852918
100,0,-6.09523542749457E-12
0,1,0.342246695555795
0,1,0.0901832437325909
0,1,0.420318670235647
6.58,1,11.7976511197128
1.48,1,8.77543329302945
0,1,0.885148124398456
22.22,1,0.0925467199683622
0,1,0.200070619523154
0,1,2.76845199282799
0,1,0.462723113816674
100,0,5.87641046934095E-13
74.65,1,0.00599100383166384
0,1,0.128274401421169
0.38,1,3.4312620024797
100,0,-0.000636429987797955
0,1,0.323927282256219
0,1,0.88019831577462
9.65,1,0.00323350991534543
0,1,1.81686871306139
1.57,1,3.02024011558981
0,1,0.159250157654246
0,1,1.54315508993016
100,0,-0.000202769433238714
0.99,1,7.39398973244496
0,1,0.0179105352240193
0,1,1.0548259892661
0,1,2.48359760551745
10.35,1,8.78806178513475
36.86,1,0.0237781323574117
4.34,1,5.20385445267348
0,1,0.456966761927747
0,1,0.077180825749913
100,0,-2.5603408282393E-12
4.12,1,3.04872318828733
0,1,0.808895093038172
84.72,1,0.000642433057481734
15.73,1,0.1115876767336
0,1,0.530084541844294
0,1,0.0682092415678584
0,1,0.386541768589083
0,1,0.44403756644591
17.95,1,0.381848426125622
0.13,1,3.71392839283572
13.99,1,6.11913064840557
0,1,0.095546396455498
100,0,-0.00149947371587095
5.42,1,0.492996437648923
3.9,1,0.0727003374303273
6.65,1,0.0507921639570671
5.26,1,18
81.84,1,0.000339092756318937
0,1,0.438093042500416
1.73,1,16.1904761904688
0.86,1,1.98717241573389
0,1,0.0214483451272499
0,1,19.9999999999954
1.74,1,0.141605148827214
0,1,0.071922430679157
12.2,1,0.0428818706688481
19.69,1,0.179219905270223
17.17,1,1.14182366574989
2.43,1,0.638094094910735
0,1,4.24764990289901
0,1,0.400847874355045
0,1,0.694073322391077
4.97,1,0.765056097451479
3.78,1,4.17804496797752
12.26,1,0.843306516437779
2.25,1,0.147460452530563
15.61,1,2.72857561440855
0,1,0.172413197924113
0,1,0.288812243542327
0,1,4.24482879516006
4.85,1,11.3947900268958
100,0,-0.00336782881903087
0,1,0.0609619463988703
0,1,1.33410709955482
0,1,0.111716921977895
26.81,1,0.00565722004746527
5.59,1,0.315972526735599
0,1,0.827358635127995
0,1,3.37911863092345
1.33,1,0.453758639319733
0,1,0.796555595955202
10.55,1,0.21927618601703
14.45,1,0.14985219471877
8.71,1,14.25563909774
0,1,0.841058318685218
3.39,1,2.93381019918515
61.69,1,0.0133049509244837
38.31,1,0.0266847594628562
78.18,1,0.00179808385351255
17.92,1,0.00470246423581058
2.08,1,10.4308755760369
94.5,1,0.00070521978590854
15.76,1,0.418918624316096
16.8602,0.93,
