optimal_gap,success,objective_value
100,0,4.44089209850063E-16
100,0,2.22044604925031E-16
88.87,1,0.0511509545011942
100,0,-4.44089209850063E-16
100,0,-4.44089209850063E-16
100,0,2.22044604925031E-16
100,0,1.11022302462516E-15
15.4,1,10.6843955211306
1.48,1,8.77543329302584
73.64,1,0.233295415735175
100,0,-4.44089209850063E-16
100,0,0
14.98,1,2.3536709744015
100,0,0
100,0,5.98239513482923E-12
100,0,2.22044604925031E-16
100,0,2.22044604925031E-16
9.13,1,3.12991547785735
100,0,4.44089209850063E-16
100,0,-3.46944695195361E-16
33.76,1,0.583029197506253
97.01,1,0.000107007012507099
7.86,1,1.67406856832972
2.26,1,2.9991611410596
100,0,0
64.95,1,0.540864658642237
100,0,-8.88178419700125E-16
47.17,1,3.94529351907377
100,0,4.44089209850063E-16
74.94,1,0.264321048566474
23.53,1,1.89915066398472
3.49,1,9.46085813851406
100,0,-8.88178419700125E-16
7.46,1,5.03428754915039
100,0,0
100,0,4.44089209850063E-16
100,0,0
46.75,1,1.69321249950219
64.24,1,0.289262005060097
100,0,4.44089209850063E-16
100,0,0
100,0,0
100,0,-4.44089209850063E-16
100,0,4.44089209850063E-16
100,0,0
85.12,1,0.0692307829947648
12.81,1,3.24259410429935
7,1,6.61624859510426
100,0,6.2450045135165E-17
100,0,0
100,0,2.22044604925031E-16
100,0,-8.88178419700125E-16
100,0,0
52.63,1,9
100,0,3.19189119579732E-16
94.58,1,0.0237306632849076
78.76,1,3.50000000000002
12.97,1,1.74440467900688
100,0,-4.44089209850063E-16
65,1,7
100,0,2.22044604925031E-16
100,0,1.38777878078145E-17
100,0,2.22044604925031E-16
71.03,1,0.0646465489469324
35.97,1,0.882749751087716
78.01,1,0.143823212566549
14.62,1,3.62658949285486
100,0,2.22044604925031E-16
88.25,1,0.0815379144412285
78.63,1,0.172016822881265
17.16,1,3.59715973429489
27.68,1,0.695117154416983
100,0,-4.44089209850063E-16
28.73,1,2.30422285177644
100,0,0
100,0,2.22044604925031E-16
5.73,1,4.00173880172917
0,1,11.9758065052963
100,0,-2.77555756156289E-16
100,0,-4.44089209850063E-16
71.28,1,0.38322118790252
100,0,0
100,0,2.22044604925031E-16
100,0,2.22044604925031E-16
81.13,1,0.156139460471855
12.22,1,2.96625082344514
100,0,1.33226762955019E-15
81.28,1,0.149141946474311
100,0,0
100,0,0
10.47,1,13.9799498746872
64.65,1,0.297292335638795
42.5,1,1.74613030869256
100,0,0
100,0,4.44089209850063E-16
100,0,-8.88178419700125E-16
100,0,4.44089209850063E-16
2.15,1,10.4232541651899
100,0,2.22044604925031E-16
100,0,0
73.9728,0.45,
