optimal_gap,success,objective_value
0,1,9.71764705881987
0,1,22
100,0,-1.91485716172224E-12
0,1,0.811659681610482
0,1,3.14173609055826
0,1,9.79999999999983
7.55,1,0.163439275392722
100,0,2.2122581544437E-13
0,1,4.6960631227735
3.53,1,3.41175580700051
100,0,-0.0257965502284452
1.79,1,3.40978901779347
13.61,1,0.504582302733017
0,1,1.02471986101959
30.44,1,0.290535839714412
0,1,19
15.76,1,0.738528638928901
0,1,0.602854966444461
0,1,7.34695222404982
100,0,-0.106677866445782
12.8,1,0.317340997862832
0,1,9.49226569608762
2.88,1,2.29239968140274
2.2,1,1.33883142999037
0,1,2.23848397482892
95.48,1,0.00223316912960902
0,1,9.96576086956362
0,1,12.6666666666681
3.92,1,1.34953545637964
100,0,-3.68705066478014E-13
8.24,1,0.172470275966774
100,0,2.66692917749722E-13
41.18,1,0.305978949791172
68.83,1,0.0312195121951783
100,0,-0.00298578153947449
0,1,9.84507042253114
41.99,1,0.0619982451939229
0,1,3.72809581034731
0,1,0.414690129901794
0,1,13.5
26.7,1,0.143053070490021
59.75,1,0.0236409898063705
0,1,0.144876153160819
10.39,1,0.140378745759289
0,1,5.62773122816668
36.12,1,0.0958899080365505
0,1,0.649060436770571
100,0,-0.0322016268644368
3.17,1,0.828535587732851
0,1,9.71428571428629
16.23,1,0.420760508880639
0,1,1.17999014633058
0,1,2.20084695532563
20.53,1,0.152790233724438
0,1,3.63663663663663
1.02,1,0.193368834777822
0,1,8.08353645025839
8.73,1,0.0619932354169315
0,0,1.78790315885635E-12
0,1,3.10840836097509
0,1,0.0787349146904819
53.59,1,0.0770176236607814
2.68,1,3.4280171986904
4.87,1,0.174807222029543
0,1,0.0333333333328847
0,1,1.86170934507203
50.91,1,0.0639559508679
0,1,13.0000000000001
7.14,1,0.250881507827522
0,1,0.153179557636509
0,1,0.221538461537646
4.17,1,5.01245424257293
0,1,0.478651475338321
5.38,1,0.412323005289016
0,1,0.657008472937978
0.82,1,7.9296215899531
0.2,1,1.06155812936643
25.74,1,0.186134528291522
0,1,11
25.58,1,0.0597014925373145
85.71,1,0.00692041522677844
53.08,1,0.112016553053405
1.09,1,0.724319085553699
33.25,1,0.370350794883791
0,1,11.9999999999973
0,1,4.49482761797401
100,0,-2.3852309016803E-12
100,0,-0.0470230354819775
6.89,1,0.442033458376514
69.42,1,0.0315304249052915
13.77,1,0.190231425581505
0,1,5.59477335054121
7.46,1,0.520068375213029
43.62,1,0.387214970802283
0,1,4.99601554581509
10.62,1,1.63074157447644
0,1,18
43.58,1,0.0837006278255288
7.6,1,0.53223462927644
0,1,5.58921203975661
20.9001,0.89,
