optimal_gap,success,objective_value
100,0,1.06581410364015E-14
100,0,0
52.7,1,0.21728673319247
100,0,-7.105427357601E-15
49.09,1,0.174225087069502
54.55,1,0.0409849719665125
68,1,0.134491830291747
3.97,1,12.128157097155
0,1,8.90695284159622
65.79,1,0.302814497643792
100,0,-3.5527136788005E-15
37.21,1,0.125623747006884
34.99,1,1.79976601527662
80.1,1,0.0920870385042107
100,0,-1.77635683940025E-14
100,0,-7.105427357601E-15
79.14,1,0.0267557998941648
0,1,3.44436231675203
100,0,0
35.08,1,0.210291211800332
38.33,1,0.542811986489897
100,0,-1.06581410364015E-14
47.48,1,0.954239600135239
10.18,1,2.75594249920125
70.79,1,0.0465104371838727
40.33,1,0.920848993904665
100,0,3.5527136788005E-15
0,1,7.46804332188601
100,0,3.5527136788005E-15
48.1,1,0.547495786901691
22.68,1,1.92034791593066
0,1,9.80275716922745
100,0,7.105427357601E-15
7.92,1,5.00905481013643
56.88,1,0.197065997110931
100,0,-5.6843418860808E-14
100,0,1.77635683940025E-14
6.83,1,2.96276596280686
58.35,1,0.336892444183366
100,0,2.48689957516035E-14
78.57,1,0.0283775100926675
28.79,1,0.377466534382425
100,0,1.4210854715202E-14
26.71,1,0.283296388996504
65.1,1,0.154950672275252
36.31,1,0.296372606323544
5.04,1,3.53141533045871
2.34,1,6.94793199351211
57.18,1,0.0409097763515796
100,0,-3.5527136788005E-15
56.09,1,0.2288648732195
71.73,1,0.0213863901796891
100,0,7.105427357601E-15
5.26,1,18
100,0,1.4210854715202E-14
78.63,1,0.0936250417310589
0,1,16.4761904761922
10.96,1,1.78458861956604
100,0,3.90798504668055E-14
0,1,19.9999999999993
74.34,1,0.0369785527259268
58,1,0.0302071072672412
100,0,0
24.63,1,0.168202512765689
42.95,1,0.78648007238511
10.44,1,0.585744737855535
3.27,1,4.1085911623537
18.48,1,0.326776919579377
75.43,1,0.170541370950367
87.24,1,0.102691148040737
3.78,1,4.17804496797752
29.14,1,0.681106072290862
60.6,1,0.0594431014226799
18.87,1,2.62316783283502
65.95,1,0.0587116219765562
49.7,1,0.145284037531692
5.72,1,4.00220632554544
0,1,11.9758065053072
100,0,-3.5527136788005E-15
50,1,0.0304809731894089
65.83,1,0.455836320650288
59.34,1,0.0454204268887075
100,0,-7.105427357601E-15
44.59,1,0.185446584661534
68.2,1,0.263074926614815
4.88,1,3.21413842683849
53.21,1,0.215188332036046
90.68,1,0.0742277037642722
80.61,1,0.0475285090252946
83.19,1,0.0294397666235895
0,1,15.6152882205526
39.5,1,0.508846484116359
3.78,1,2.9218346949434
100,0,3.5527136788005E-15
100,0,3.5527136788005E-15
100,0,-3.5527136788005E-15
100,0,-1.06581410364015E-14
2.15,1,10.4232541651943
100,0,3.5527136788005E-15
78.45,1,0.107185565242624
55.4415,0.73,
