optimal_gap,success,objective_value
36.7,1,0.0240754298757939
27.68,1,0.0779857992445956
0,1,0.459402737801414
100,0,5.17674791922218E-12
0,1,0.342246695589267
0,1,0.0901832437232008
0,1,0.420318670256648
6.58,1,11.7976511197061
1.48,1,8.77543329302831
0,1,0.885148124371333
21.87,1,0.0929550375387571
7.55,1,0.184965857073618
0,1,2.76845199283434
0,1,0.462723113836469
90.66,1,0.00029439544445873
0,1,0.0236349891110638
0,1,0.128274401434271
0.38,1,3.4312620024797
100,0,-0.000943491430240639
0,1,0.323927282199604
0,1,0.880198315769342
100,0,5.97633054155722E-13
0,1,1.81686871306139
1.57,1,3.02024011555679
0,1,0.159250157618334
0,1,1.54315508992616
32.95,1,0.000128081684193287
0.99,1,7.39398973241396
0,1,0.0179105352192871
0,1,1.05482598927548
0,1,2.48359760554498
10.35,1,8.78806178514557
23.2,1,0.0289224975750291
4.34,1,5.20385445267348
0,1,0.456966761924017
0,1,0.0771808257544055
54.84,1,0.00208989988063579
4.12,1,3.04872318828733
0,1,0.808895093050329
0,1,0.00420464763668571
0,1,0.132423001631257
0,1,0.530084541837455
0,1,0.0682092416222327
0,1,0.386541768566596
0,1,0.44403756644591
0,1,0.465366223610379
0.13,1,3.7139283928376
13.99,1,6.11913064840119
0,1,0.0955463964813902
100,0,5.72009106747373E-12
0,1,0.521251654655686
3.9,1,0.0727003374084575
6.65,1,0.0507921639611527
0,1,19
100,0,1.89439280234849E-11
0,1,0.438093042501921
1.73,1,16.1904761904298
0.86,1,1.98717241573389
0,1,0.0214483451204677
0,1,19.999999999993
0,1,0.144107440384596
0,1,0.0719224306799315
22.94,1,0.0376393317761712
0,1,0.223168944213783
0,1,1.37854397049947
0,1,0.654008369830451
0,1,4.24764990288421
18.48,1,0.326776919579377
0,1,0.694073322352356
4.97,1,0.765056097438748
3.78,1,4.17804496797752
0,1,0.961187993589189
2.25,1,0.147460452530563
15.61,1,2.72857561440855
0,1,0.172413197969772
0,1,0.288812243572745
0,1,4.24482879516006
11.95,1,10.5447189295142
54.49,1,0.00142832151906826
0,1,0.0609619463788178
0,1,1.33410709952786
0,1,0.111716921920937
100,0,-0.0150319910282265
0,1,0.334665900163919
0,1,0.827358635110962
0,1,3.37911863092345
1.33,1,0.453758639319679
0,1,0.796555595977729
0,1,0.24514796937313
0,1,0.175153594103183
8.71,1,14.2556390977179
0,1,0.841058318654534
3.39,1,2.93381019918515
32.85,1,0.0233180689463305
32.91,1,0.0290203251651064
19.08,1,0.0066680237985155
0,1,0.00572912690999881
2.08,1,10.4308755760369
100,0,-0.0263819993834738
0,1,0.497278758033592
12.8734,0.93,
