optimal_gap,success,objective_value
0,1,0.0181818181801112
72,1,0.0251406109333345
40.84,1,0.0261839862446469
12.5,1,0.583333333335707
60.18,1,0.0237163666115023
0,1,0.0591715976391209
22.51,1,0.561135951723201
7.43,1,1.53526762287989
9.65,1,1.04501772313459
0,1,4.09068757180974
0,1,3.3884440277041
100,0,1.03284047980878E-12
66.5,1,0.157148654090233
0,1,0.193423597678919
4.63,1,0.865546218488474
10,1,0.0414746543778808
0,1,0.490196078434167
69.09,1,0.0397287177922312
0,0,-1.40169126305878E-12
26.51,1,0.81879194630858
0,0,-3.5527136788005E-15
0,1,7.73333333333318
0,1,1.05652933154029
0,1,1.26632556886879
0,1,4.0525741805449
0,1,7.80000000000035
60.43,1,0.0341602677692521
100,0,7.105427357601E-15
0,1,3.494608532587
53.85,1,0.101694915254194
0,1,5.31711990478969
64.33,1,0.0717225161669717
0,1,15.8823529411766
0,1,0.052631578947361
100,0,0
20.61,1,0.0883039694238414
0,1,1.09677419355106
0,1,0.154362416105248
100,0,-0.0302623446879212
0,1,0.857142857145915
0,1,6
0,1,20
0,1,0.373853211009175
0,1,4.18181818181819
68.44,1,0.125485841199885
36.17,1,0.100648920672732
0.45,1,3.39744929960114
38.38,1,0.253678608310637
76.51,1,0.0457177081253697
0,1,26
0,1,4.18599311136519
0,1,11
0,1,7
23.6,1,0.0543565147881626
7,1,4.81982461362855
0,1,15.5789473684209
12.61,1,4.10204081632787
0.35,1,9.26208387632034
0,1,1.7607426361086
0,1,6
0,1,4.75737704918034
0,1,14.0000000000013
0,1,2.61300384294506
9.38,1,2.68492197133091
0,1,0.724423660679355
0,1,1.68579575599985
27.82,1,0.159409020217735
0,1,8
70.97,1,0.00244001626330875
100,0,-0.00797611717876201
6.67,1,2.8
100,0,0
6.65,1,0.847346938775527
0,1,4.00000000000054
2.28,1,8.11802450376677
0,1,7.31050719774761
9.46,1,1.35992640909569
0,1,2.82885240800547
0,1,5.33972804890977
0,1,1.21470937129486
0,1,0.133247089261201
41.67,1,0.15441176471058
37.75,1,0.075610128905707
0,1,0.415730337077417
45.3,1,0.202040816326548
0,1,0.398026315789476
85.09,1,0.0589636966817506
14.89,1,1.10013089005235
0,1,3.28938867152679
0,1,13
100,0,-3.5527136788005E-15
0,1,4.47067448680479
100,0,0
7.9,1,1.00315305259369
0,1,1.84431137724372
0,1,0.28032520325298
0,1,5.49999999999987
0,1,3.45699831365812
0,1,4.00000000000322
7.5,1,0.354066985641336
20.379,0.9,
