optimal_gap,success,objective_value
0,1,0.0181818181819069
66.89,1,0.0297310788008197
40.84,1,0.02618398624556
12.5,1,0.58333333333628
100,0,2.22044604925031E-16
0,1,0.0591715976390353
27.36,1,0.525965551645423
0,1,1.65854031834959
0,1,1.15661068024336
0,1,4.09068757180878
0,1,3.38844402770019
100,0,1.71562763995325E-12
78.36,1,0.10152207522773
0,1,0.193423597679104
4.63,1,0.865546218487406
10,1,0.0414746543794233
18.5,1,0.399509803923251
66.93,1,0.0425108992119406
0,0,2.84659795735109E-12
0,1,1.11409395973049
0,0,3.33615773895346E-12
0,1,7.73333333333304
0,1,1.05652933153741
38.26,1,0.781876935503727
0,1,4.05257418054527
0,1,7.80000000000042
100,0,2.22044604925031E-16
100,0,-4.44089209850063E-16
0,1,3.49460853258687
92.31,1,0.0169491525435121
0,1,5.3171199047906
100,0,1.70163882984298E-12
0,1,15.8823529411778
50,1,0.0263157894734146
67.96,1,0.0177658142637658
43.51,1,0.062831670548674
0,1,1.09677419355111
65.22,1,0.0536912751653819
0,1,0.00071038368728911
16.67,1,0.714285714289433
0,1,6
0,1,20
0,1,0.373853211013069
0,1,4.18181818181882
46.09,1,0.214325374790931
100,0,3.00627578386781E-12
7.8,1,3.14656073593966
47.73,1,0.215197554685386
56.82,1,0.0840487123165605
0,1,26
0,1,4.18599311136662
0,1,11
0,1,7
10.11,1,0.0639488409225591
0,1,5.18254333008007
0,1,15.5789473684213
0,1,4.69387755102239
0,1,9.29481104134784
12.65,1,1.53795539646989
0,1,6
0,1,4.75737704918039
0,1,14.0000000000021
28.39,1,1.87121807871828
0,1,2.96268419591068
12.3,1,0.635326934122912
16.33,1,1.41055873032624
49.3,1,0.111975116643692
0,1,8
100,0,0
100,0,-1.77635683940025E-15
0,1,3.00000000000094
100,0,0
23.8,1,0.69170068027405
9.68,1,3.61290322580714
0.85,1,8.23654787022338
0,1,7.31050719774608
0,1,1.50204883759593
2.63,1,2.75436730534816
0,1,5.33972804891182
24.52,1,0.916855386608345
100,0,2.22044604925031E-16
6.94,1,0.246323529413997
28.4,1,0.0869720283320227
93.24,1,0.028089887637466
12.43,1,0.323469387750321
0,1,0.398026315790066
76.44,1,0.0931645096514019
9.75,1,1.16655759162636
6.32,1,3.0815388842053
0,1,13
100,0,1.19515508600898E-12
0,1,4.4706744868017
0,1,0.0459015294899433
0,1,1.08922942434438
0,1,1.844311377241
82.5,1,0.0490592334513057
0,1,5.5000000000001
6.63,1,3.22765598650993
0,1,4.00000000000417
7.5,1,0.354066985641094
24.7909,0.87,
