optimal_gap,success,objective_value
100,0,4.44089209850063E-16
42.42,1,0.0620952949628464
93.05,1,0.0319462066860484
100,0,-4.44089209850063E-16
100,0,-4.44089209850063E-16
100,0,2.22044604925031E-16
99.52,1,0.00200107605895339
0,1,12.6289358477823
1.48,1,8.77543329302575
68.07,1,0.282618768036911
100,0,-4.44089209850063E-16
52.11,1,0.095817950786852
40.36,1,1.65114284759587
100,0,0
100,0,2.22044604925031E-16
100,0,2.22044604925031E-16
100,0,2.22044604925031E-16
3.04,1,3.33961854349642
100,0,4.44089209850063E-16
100,0,-4.44089209850063E-16
26.16,1,0.649975920110749
100,0,0
46.75,1,0.967526309626218
1.57,1,3.02024011559217
100,0,0
24.67,1,1.16241118706235
100,0,1.62716506935112E-11
0,1,7.46804332188572
100,0,4.44089209850063E-16
67.52,1,0.342587605154165
33.82,1,1.6436366510143
0,1,9.8027571692252
100,0,-8.88178419700125E-16
0,1,5.43982895547238
48.7,1,0.234442115818138
100,0,4.44089209850063E-16
100,0,0
21.23,1,2.50466137130632
68.47,1,0.255049921050217
100,0,4.44089209850063E-16
100,0,0
97.74,1,0.0119856169077384
100,0,-4.44089209850063E-16
100,0,4.44089209850063E-16
100,0,0
70.63,1,0.136683382266217
0,1,3.71883654748217
2.34,1,6.9479319935082
100,0,0
100,0,0
98.45,1,0.00810213056392328
100,0,-8.88178419700125E-16
100,0,0
5.26,1,18
100,0,2.22044604925031E-16
95.54,1,0.0195595289518519
0,1,16.4761904761934
9.16,1,1.82078223968515
100,0,-4.44089209850063E-16
0,1,19.9999999999987
100,0,2.22044604925031E-16
100,0,0
100,0,2.22044604925031E-16
97.23,1,0.00618373668489086
50.83,1,0.677847403443888
73.08,1,0.176070854305319
9.05,1,3.86305080229439
100,0,2.22044604925031E-16
85.39,1,0.101379503894362
75.05,1,0.200894787909759
13.71,1,3.7466890462515
0,1,0.961187993512301
100,0,-4.44089209850063E-16
24.49,1,2.44154579818724
100,0,0
100,0,2.22044604925031E-16
14.37,1,3.63482801870492
0,1,11.9758065053073
100,0,-4.44089209850063E-16
100,0,-4.44089209850063E-16
69.28,1,0.409873760471066
100,0,0
100,0,2.22044604925031E-16
100,0,2.22044604925031E-16
58.83,1,0.340662143211544
8.03,1,3.10773251750765
7.39,1,0.425892707323477
82.39,1,0.140302290357253
100,0,0
100,0,0
0.39,1,15.5538847117816
63.37,1,0.308046611149557
0,1,3.03669476455107
100,0,0
100,0,4.44089209850063E-16
100,0,-8.88178419700125E-16
100,0,4.44089209850063E-16
2.15,1,10.4232541651898
100,0,2.22044604925031E-16
97.03,1,0.0147615639219607
67.5012,0.52,
