optimal_gap,success,objective_value
94.72,1,0.002007225
94.54,1,0.005885325
21.65,1,0.359947886
100,0,5.04E-12
8.84,1,0.312007368
54.55,1,0.040984972
0,1,0.42031867
3.69,1,12.16317983
0,1,8.906952842
0,1,0.885148124
74.12,1,0.030787164
7.55,1,0.184965857
0,1,2.768451993
1.76,1,0.454571944
100,0,-0.019248825
100,0,-0.000530521
0,1,0.128274401
0.38,1,3.431262002
100,0,-0.023717917
19.66,1,0.260250981
10.59,1,0.786976174
100,0,-0.03786022
0,1,1.816868713
1.57,1,3.020240116
47.43,1,0.083719824
0,1,1.54315509
100,0,-0.009217747
0,1,7.468043322
100,0,-0.010149078
12.17,1,0.926480261
0,1,2.483597606
0,1,9.802757169
100,0,-0.015115355
4.34,1,5.203854453
17.12,1,0.378756665
79.98,1,0.015455
100,0,-0.014101164
4.12,1,3.048723188
11.44,1,0.716349613
100,0,-0.018867688
21.95,1,0.103353819
2.98,1,0.514274136
84.26,1,0.01073468
16.03,1,0.324565568
0,1,0.444037566
0,1,0.465366224
0.13,1,3.713928393
2.14,1,6.962129589
45.5,1,0.052068919
100,0,-0.042491607
5.42,1,0.492996438
28.05,1,0.054429012
100,0,-0.028705921
0,1,19
100,0,-0.045562979
2.43,1,0.427439654
0,1,16.47619048
0,1,2.004319552
100,0,-0.007337193
0,1,20
60.73,1,0.056595726
46.06,1,0.038793619
70.04,1,0.014631173
17.14,1,0.184920449
7.31,1,1.277714957
8.37,1,0.599291182
0,1,4.247649903
18.48,1,0.32677692
25.61,1,0.516299136
17.76,1,0.662139247
3.78,1,4.178044968
0,1,0.961187994
2.25,1,0.147460453
0,1,3.233294526
32.2,1,0.116893005
22.87,1,0.222771854
0,1,4.244828795
0,1,11.97580651
100,0,-0.016211626
0,1,0.060961946
17.94,1,1.094713958
35.49,1,0.072065916
100,0,4.75E-13
7.02,1,0.311174649
10.15,1,0.743398971
0,1,3.379118631
0,1,0.459880813
29.52,1,0.561451347
35.71,1,0.157615651
48.84,1,0.089611917
0,1,15.61528822
0,1,0.841058319
3.39,1,2.933810199
100,0,-0.018671519
100,0,-0.017944196
100,0,-0.032887452
100,0,-0.018355023
1.36,1,10.50815314
100,0,-0.000738889
0,1,0.497278758
34.0113,0.79,
