optimal_gap,success,objective_value
0,1,9.71764705881798
0,1,22
50,1,0.00872410032030188
0,1,0.811659681610482
26.73,1,2.3019008911039
0,1,9.79999999999962
29.09,1,0.125355923305747
89.86,1,0.00213958464392795
0,1,4.6960631227696
2.36,1,3.45311621986687
100,0,5.20142262594447E-12
0,1,3.47181395996251
13.61,1,0.504582302733676
6.11,1,0.962133861950601
91.53,1,0.0353649536314897
0,1,19
62.69,1,0.327077402545935
0,1,0.602854966444461
0,1,7.34695222405071
0,1,0.0596388072208432
72.34,1,0.100670646326138
0,1,9.49226569608804
2.88,1,2.29239968140577
57.64,1,0.579921889648338
5.99,1,2.10438436636344
61.7,1,0.01891625615726
0,1,9.96576086956441
0,1,12.6666666666687
28.22,1,1.00813547123642
100,0,3.76665365564577E-12
16.47,1,0.156995502753529
100,0,1.77635683940025E-15
94.42,1,0.0290505430883314
37.66,1,0.0624390243887311
100,0,7.32053306862213E-16
0,1,9.84507042253077
65.93,1,0.0364152134124057
0,1,3.72809581034669
17.94,1,0.340302669461409
0,1,13.5000000000002
86.33,1,0.0266810647202842
59.75,1,0.0236409898063705
14.72,1,0.123553871042542
60.67,1,0.0616076460197661
2.18,1,5.50500514849678
46.11,1,0.0808868555188585
0,1,0.649060436771674
100,0,-3.5527136788005E-15
13.59,1,0.739398326314756
0,1,9.71428571428595
52.56,1,0.238260709664381
29.16,1,0.835882843935013
17.77,1,1.80985130046698
20.53,1,0.152790233724438
0,1,3.63663663664054
65.54,1,0.0673179944634362
0,1,8.08353645025835
46.11,1,0.03660288189743
0,0,3.5527136788005E-15
0,1,3.10840836097692
0,1,0.0787349146899707
87.63,1,0.0205270645620228
0,1,3.52246128149742
76.7,1,0.0428218509805411
100,0,2.06501482580279E-12
0,1,1.86170934507045
50.91,1,0.0639559508679
0,1,13.0000000000001
35,1,0.175600430861465
76.9,1,0.0353830262978967
27.78,1,0.160000000000007
0,1,5.23047570413881
11.92,1,0.421581287570088
27.87,1,0.314328422537821
0,1,0.657008472937978
0.82,1,7.92962158995418
11.94,1,0.936632232950746
74.11,1,0.0648894049729247
0,1,11
34.88,1,0.052238805970152
0,1,0.0484429065794964
64.94,1,0.0837006278255714
78.45,1,0.157815498237099
76.06,1,0.132844069143726
0,1,11.9999999999975
1.8,1,4.41397697937358
100,0,1.06581410364015E-14
77.54,1,0.0101337544077637
48.84,1,0.242884360476332
69.42,1,0.0315304249052915
56.16,1,0.0967161266573839
1.67,1,5.50153250524407
0,1,0.562003584856896
89.34,1,0.0731884384500852
0,1,4.99601554581673
20.8,1,1.44505703956021
0,1,18
43.58,1,0.0837006278255288
22.51,1,0.446393555630391
0,1,5.58921203975547
32.1576,0.92,
