optimal_gap,success,objective_value
50,1,0.399999999999799
0,1,0.999999999999977
100,0,6.7257310831792E-13
72.73,1,0.153846153845925
0,1,2.34883720930218
100,0,2.12385664610792E-13
0,1,2.28571428571433
0,1,0.0869565217391296
16.67,1,5
0,1,0.0270270270265339
0,1,1.56190476190416
15.05,1,1.01728395061704
0,1,10
0,1,6
0,1,4
0,1,0.666666666666968
0,1,1.50000000000009
50,1,0.500000000000021
0,1,2.00000000000004
0,1,7
46,1,0.295081967213141
0,1,5
0,1,2
50,1,0.666666666666667
42.2,1,4.19999999999998
0,1,3.61111111111101
40,1,0.222222222222235
33.33,1,0.666666666666666
100,0,4.75175454539567E-14
0,1,2.85714285714322
0,1,2.00000000000005
47.83,1,0.999999999999797
0,1,0.891385767790227
0,1,6
20,1,1.60000000000006
50,1,0.600000000000033
0,1,6.31578947368429
0,1,2.5000000000002
100,0,7.59392548843607E-14
0,1,5
100,0,1.77635683940025E-15
33.8,1,0.349442379181956
100,0,3.49720252756924E-13
0,1,1.83333333333314
0,1,6
100,0,-1.77635683940025E-15
0,1,1.85714285714237
0,1,9
25,1,0.428571428571463
46.47,1,0.415525114155696
0,1,4
100,0,0
28.57,1,0.416666666666312
18.28,1,3.03999999999999
100,0,0
0,1,0.610526315789043
100,0,1.8712809080057E-13
50,1,0.5
44.44,1,0.52631578947352
100,0,1.09245945623115E-13
0,1,9
12,1,0.478260869565367
0,1,1.00000000000003
33.33,1,1.33333333333315
0,1,4.46277336391202
0,1,0.666666666666672
7.01,1,0.70097357440901
100,0,4.44089209850063E-16
0,1,0.800000000000057
73.91,1,0.109090909091155
33.33,1,0.0769230769227704
0,1,3.10526315789498
66.67,1,0.117647058823418
68.25,1,0.399999999999964
100,0,4.53526105559376E-13
21.43,1,5.5
28.57,1,2.5
75,1,0.111111111111355
0,1,5
100,0,3.63709062867201E-13
20,1,8
18.52,1,1.57142857142854
0,1,1.67142857142741
0,1,0.937499999999882
100,0,3.92602617083071E-13
100,0,1.00311425832444E-12
100,0,-8.88178419700125E-16
0,1,1.66666666666663
0,1,2.19999999999982
0,1,5
0,1,2.04166666666644
95.56,1,0.0209424083764941
20,1,1.23636363636384
0,1,3
100,0,2.37587727269783E-14
20,1,8
78.57,1,0.0865384615385711
0,1,4
0,1,0.365853658536494
0,1,1.85555555555558
32.5252,0.82,
