optimal_gap,success,objective_value
50,1,0.400000000000029
0,1,0.999999999999975
100,0,1.23778765015459E-12
0,1,0.56410256410259
0,1,2.34883720930242
33.33,1,0.133333333333237
0,1,2.28571428571461
0,1,0.0869565217387067
66.67,1,2
0,1,0.0270270270265959
2.44,1,1.52380952380934
1.65,1,1.17777777777768
50,1,5
66.67,1,2
100,0,0
100,0,5.46451772720502E-13
0,1,1.49999999999963
0,1,1.00000000000002
0,1,2.00000000000014
0,1,7
46,1,0.29508196721303
100,0,0
50,1,1
0,1,1.33333333333339
42.2,1,4.20000000000006
0,1,3.61111111111112
40,1,0.222222222221357
0,1,0.999999999999931
15.38,1,0.354838709677919
0,1,2.85714285714326
0,1,2.00000000000011
13.04,1,1.66666666666661
30.25,1,0.621722846442168
0,1,6
0,1,1.99999999999996
33.33,1,0.800000000000022
5,1,6.0000000000001
0,1,2.49999999999982
0,1,0.500000000000209
40,1,3
100,0,4.5763393075049E-13
28.17,1,0.379182156133829
100,0,5.1236792586451E-13
0,1,1.83333333333338
50,1,3
100,0,1.31450406115619E-13
0,1,1.85714285714238
22.22,1,7
25,1,0.42857142857149
20.59,1,0.616438356165068
0,1,4
100,0,0
57.14,1,0.250000000000095
18.28,1,3.03999999999978
100,0,7.18314296932476E-14
41.38,1,0.357894736841339
12.24,1,0.30401443392038
0,1,1
0,1,0.947368421052219
100,0,7.4718009557273E-14
44.44,1,5
20,1,0.434782608695249
0,1,1.00000000000005
0,1,1.99999999999972
0,1,4.46277336391244
0,1,0.666666666666745
26.2,1,0.556328233657973
100,0,6.66133814775094E-15
0,1,0.800000000000055
82.61,1,0.0727272727274413
33.33,1,0.076923076921223
43.22,1,1.76315789473687
33.33,1,0.23529411764703
55.56,1,0.55999999999985
100,0,1.30406796472471E-12
21.43,1,5.5
85.71,1,0.499999999999996
100,0,6.23501250629488E-13
0,1,5
67.78,1,0.139759036145542
80,1,2
0,1,1.92857142857143
19.66,1,1.34285714285676
0,1,0.937499999999809
80,1,0.100000000000692
100,0,1.80155890205924E-12
50,1,1
0,1,1.66666666666663
27.27,1,1.59999999999997
20,1,4
0,1,2.04166666666668
77.78,1,0.104712041883723
48.24,1,0.800000000000395
0,1,3
100,0,2.97539770599542E-14
70,1,3
30.95,1,0.278846153846236
50,1,2
0,1,0.36585365853623
0,1,1.85555555555533
34.2849,0.85,
