optimal_gap,success,objective_value
50,1,0.4
0,1,1
100,0,1.00502939304192E-12
81.82,1,0.102564102564102
4.95,1,2.23255813953484
0,1,0.200000000000001
0,1,2.28571428571446
0,1,0.0869565217391255
16.67,1,5
0,1,0.0270270270270245
39.02,1,0.952380952380783
0,1,1.19753086419714
80,1,2
66.67,1,2
50,1,2
50,1,0.333333333334146
0,1,1.49999999999999
0,1,1.00000000000002
0,1,2.00000000000006
0,1,7
56,1,0.240437158470765
60,1,2
0,1,2
0,1,1.33333333333334
36.7,1,4.6
0,1,3.61111111111097
40,1,0.222222222222223
33.33,1,0.666666666666666
0,1,0.419354838709362
6,1,2.68571428571443
0,1,2.00000000000015
21.74,1,1.50000000000001
29.41,1,0.629213483146082
66.67,1,2
0,1,2.00000000000006
0,1,1.2
0,1,6.31578947368451
0,1,2.50000000000014
0,1,0.500000000000213
40,1,3
0,1,0.0835654596100301
0,1,0.527881040892084
100,0,6.12843109593086E-13
0,1,1.83333333333358
16.67,1,5
0,1,0.500000000000001
7.69,1,1.71428571428584
22.22,1,7
25,1,0.428571428571429
34.71,1,0.506849315069647
0,1,4
100,0,0
57.14,1,0.250000000000001
0,1,3.71999999999991
0,1,0.250000000000152
72.41,1,0.168421052631584
71.88,1,0.0974289580514007
0,1,1
44.44,1,0.526315789473664
0,1,0.363636363636362
0,1,9
20,1,0.434782608695643
0,1,0.999999999999999
0,1,2
20.18,1,3.56229011385092
0,1,0.666666666666704
29.15,1,0.534075104311265
0,1,0.500000000000001
0,1,0.800000000000261
91.3,1,0.0363636363636379
33.33,1,0.0769230769230749
0,1,3.10526315789475
0,1,0.352941176470575
0,1,1.26
57.14,1,0.0269058295964193
78.57,1,1.5
28.57,1,2.5
0,1,0.444444444444442
0,1,5
60,1,0.173493975903871
60,1,4
0,1,1.92857142857133
19.66,1,1.34285714285732
0,1,0.937499999999485
80,1,0.100000000000568
50,1,0.0952380952381009
0,1,2
40,1,1
0,1,2.2
20,1,4
0,1,2.04166666666672
88.89,1,0.0523560209424101
20,1,1.23636363636365
33.33,1,2
0,1,0.153846153846159
70,1,3
54.76,1,0.182692307692384
50,1,2
0,1,0.365853658536578
7.78,1,1.71111111111077
24.938,0.97,
